"x","y"
3.3075361540541,-16.7968298792254
5.17236272804439,-5.18940769533136
3.54391106497496,-9.13354361319534
0.18973126122728,0.440359399978314
4.18704422330484,-20.4809937217496
2.62432326050475,-0.834895642775315
3.92112178215757,-8.59934221398929
3.68349729292095,-2.8137358455645
3.62302625086159,-5.70062469764414
1.39628828270361,4.69843609941547
2.91316685127094,-1.65532447453972
3.39436665829271,-16.0054618666553
0.982279458548874,7.20364606877287
0.850378255359828,3.88840930340572
3.08704257477075,-8.29674431262061
0.86860555736348,2.36325907433636
2.59819843992591,-2.37319300482711
2.04928613221273,-13.1053497529905
2.24752794066444,-13.3302787074481
5.76409591594711,-9.70437138154038
0.232896799687296,0.312915218573909
4.0517054758966,-15.9417078029395
0.0338002759963274,0.475461593776991
1.23442133562639,5.27177327982767
4.93801518017426,-18.99523933576
1.38504179008305,5.07331087091674
0.101104087661952,0.10837957328126
2.13325966754928,-13.0651319414986
0.297361592296511,0.0296266291869354
2.06744955992326,-13.5665409894868
5.79811841994524,-8.16038453266825
5.79704463109374,-10.6845759019971
4.74534603813663,-16.9816741795186
2.78425922663882,1.13859790604987
3.7239658171311,-2.504735363053
2.74217416159809,-0.0272510015967666
2.3188373032026,-11.6012016660773
5.0229056160897,-13.3017224511997
5.92817726964131,-18.8141318057928
1.12217146810144,3.8936571826577
5.76254173927009,-8.89454204758262
2.86770080868155,-2.25854478961753
3.8395291515626,-4.24157991626747
2.96559933805838,-0.837893971065904
2.43206549249589,-8.96275879116676
3.80911492975429,-2.88592540566251
3.58524208003655,-5.65611140631982
1.83937280578539,-6.2522001613569
2.08734903344885,-11.5251011311027
0.636001656297594,4.27835611971374
2.86897906148806,0.570138939981441
2.62458387902007,-2.99313687476628
0.296754457522184,0.613651721901714
5.69431691430509,-8.60684579340301
5.7891061976552,-9.60912369428608
3.42957735573873,-17.7176511907207
0.84385275375098,5.33139339281475
1.93589755799621,-11.3276250498139
5.35441454267129,-18.4674116181543
0.974919685162604,4.48249905248698
3.21179099148139,-13.7504245466067
5.22123604500666,-5.54714306558589
1.87985649844632,-8.81008719938739
2.55678795604035,-6.10948095486205
3.79207602096722,-2.16182893592738
4.14711101492867,-19.4997396048774
3.26137661933899,-15.6503359285527
4.65615648357198,-8.29017907082023
3.19167815800756,-14.0326753476649
2.0404091742821,-10.4766373822488
5.30921720853075,-13.9788644546683
1.61807071091607,0.132022450677999
0.284155944362283,0.0535460091686474
3.79244851833209,-5.2706298087901
1.18506778310984,4.52373150609507
4.16344160540029,-19.2363913505237
4.52455172035843,-5.31308995580896
2.29238901101053,-15.0424349180301
2.09549604216591,-14.6160582544971
4.58098242385313,-6.14313214864227
5.71090089110658,-9.23106130006951
3.16545870434493,-12.9479451530921
5.85804607020691,-15.3138219646923
2.17219936614856,-13.6932065719722
2.37762956460938,-11.4650540986044
5.31087076663971,-13.8158281709421
5.9451317335479,-23.3727145582376
5.55249102087691,-20.6568400750634
4.11188545636833,-19.037248701626
5.91137980856001,-20.5283286514235
1.02333893068135,5.73614364097183
2.06397814163938,-13.4452867148449
1.17404360789806,4.86059053133707
0.840541267767549,3.43904109106548
5.60641707759351,-18.2879384898854
3.07470988947898,-9.12465267413828
4.56527910986915,-3.98042425250088
0.0806739279069006,1.38586280074151
1.10331838857383,5.50652723507089
3.32807252649218,-17.6729131138636
5.48056521266699,-22.4536211750896
3.0871886042878,-10.0746998176044
4.74401421798393,-15.7529146147729
2.48390979878604,-7.07564542573654
2.75428808201104,-0.716144159752339
3.90323180425912,-7.36427939403491
2.80527661973611,0.553574207497459
0.798499380704015,4.09894203626255
3.70952132809907,-3.6903096226494
5.45073822839186,-24.1058716510376
3.64173929672688,-3.49465515865483
0.720505027100444,4.5079809716073
0.565823378507048,2.82741641655942
0.672695192042738,1.80669175782065
3.32241355720907,-17.6415129318721
0.580919105093926,2.85276790459856
3.89263347163796,-7.33345733680369
5.07131773559377,-8.91104180585483
1.06616134755313,4.48417537306718
2.36307237530127,-9.85577320689392
3.22461376525462,-14.7459482878837
1.39952328940853,4.85587607688654
3.25430151075125,-16.4433549063485
2.4027732652612,-8.90626146266417
5.33000000054017,-14.8093602363495
0.711277178954333,3.2942801919871
5.9720575553365,-23.0204373486089
3.51756411697716,-12.6172380093458
2.97212194930762,-4.67997888698278
4.02472815429792,-15.281409245119
5.96397180715576,-23.3104139048873
3.36774325976148,-15.7611928278098
2.66521491296589,-1.41320700322978
4.30943408422172,-15.3462478867838
5.55269246036187,-20.1916986826973
3.40390513837337,-16.6278606183846
4.25271415477619,-17.2013475579266
0.986333226319402,3.87024176371966
1.11212347308174,6.19509709389778
2.01358442008495,-10.2914598019566
3.55638357019052,-7.51788183586812
2.54361275257543,-3.68492556689497
3.2913507129997,-15.922505682901
3.47974539035931,-14.1765126233874
2.24424237152562,-14.6541413632807
1.73614804493263,-4.35537027404618
3.92385303648189,-8.802111018112
3.37482698494568,-14.9147225477248
5.69423373090103,-10.3113718133701
0.306048142723739,3.05461541704842
2.6126797478646,-2.32681891929678
1.05114750238135,4.72910430465826
4.70674319285899,-13.6720205050124
0.293566082138568,0.404682252665324
0.817106778267771,1.79526800504352
3.35536191053689,-16.3481372817336
4.84654122870415,-20.7837282225133
2.01194044807926,-9.2876578111174
2.24487945344299,-14.1431877927233
4.17602490819991,-20.196402080913
1.50544863101095,2.51214423679978
5.6325984983705,-14.4109824770659
2.65074682049453,-0.617421041372803
4.04823527578264,-15.9128064942094
2.67658062279224,-0.879581056370448
1.84588358318433,-7.06833758626826
4.37017805222422,-9.81664184832992
1.43399732513353,4.99027000175952
4.49835468828678,-3.0555887877962
2.18746992945671,-13.4943841106918
1.46138307731599,3.08871659031681
0.745202789548784,2.9531483956701
5.23053566738963,-8.94268632021687
4.73741410765797,-17.3677672257657
2.39330699387938,-9.86377073252654
2.84313596365973,-0.585432615498012
5.40166795626283,-21.2767880584246
0.463312491774559,0.677125308036894
3.53398931259289,-7.98874489175821
1.67767460597679,-1.92192050126134
5.35632359515876,-16.9826984404793
2.49478920316324,-8.10129625030144
2.70698783732951,0.37506813606016
0.606039309874177,1.40078627966014
1.85191373387352,-6.57594715000373
5.02111945766956,-11.8189323866468
2.03325604554266,-11.2587652616992
4.47172796633095,-4.58416613054735
4.31437325337902,-13.4495980087926
2.36132433917373,-12.6522551078099
3.58462673937902,-6.6468340127823
5.57931658113375,-17.301206624373
0.267886931542307,1.89075837541725
0.68988533411175,2.34499984442151
3.03368238452822,-6.99368554722617
4.93801743350923,-17.6528462152324
2.49769384553656,-9.30940686049339
1.10691736405715,5.2686008292869
3.77636906784028,-4.1120556290347
5.65178023232147,-11.6483098974352
2.77193769626319,0.895287863848151
5.0261142058298,-13.363919141387
5.19957782747224,-5.96632903851729
2.17314826603979,-14.2358964847491
4.40060033323243,-9.90942485512257
0.959238043986261,5.46253123996986
2.98704990092665,-3.68707607086236
2.29319727234542,-12.3122478940103
0.955519504845142,4.23506525192725
0.408943528309464,1.61850777407823
4.00944210402668,-13.3718980158396
5.67787856608629,-9.28879745627735
3.96685614483431,-11.3072453258917
4.44968643179163,-7.42787448993438
3.79926716862246,-2.82209767575431
2.50012060208246,-7.23035100671141
0.531932422891259,1.79868284519247
1.34154971223325,4.14367147398238
2.48201479576528,-6.58460837773062
0.114392706658691,0.405936564207928
0.793997783213854,3.39019823349946
2.19569011498243,-13.6009929755071
0.632096882443875,1.98606781355476
1.42692190222442,4.86910039257802
5.8391561480239,-14.3389034769553
4.90989628527313,-19.9902518551322
3.80676560522988,-3.15388578322776
2.72431361116469,-0.407384559199021
4.40201511746272,-7.01641919325115
3.31878372933716,-16.8039543797834
0.434807972051203,0.494856799951562
5.37002291623503,-20.2690699118024
2.65617601247504,-0.567852894418839
4.38550143269822,-11.0727524558053
4.30078616878018,-14.3741751486907
0.489238314796239,-0.894628541216736
3.8289703996852,-2.66331103686741
3.20162349566817,-14.125864258936
3.55621376121417,-9.46700459061011
5.95454095071182,-24.089855312181
5.13357979059219,-5.04709610416569
3.17277211183682,-12.7420264941472
3.6067277030088,-7.25269468491476
4.24142186762765,-17.8117658498752
3.40160613879561,-16.1703151269689
4.23429988743737,-18.6731528618244
2.36536126909778,-11.1521732802609
0.986336841713637,4.8610415183233
2.24611831828952,-12.1709442486787
0.688737076241523,3.01343331129689
0.747057928238064,3.23731273221958
3.09362219413742,-10.2864562408649
5.17758059268817,-4.7057591191692
3.62689084466547,-5.73439793706341
1.8816531621851,-6.4845609512437
1.10041242744774,6.75216602320987
3.48149580415338,-12.2990210420655
5.89274429809302,-18.1735484678338
0.747735324315727,3.3693429742489
2.61576079297811,-1.39317092273184
4.90612243814394,-20.1288635041341
4.37814941676334,-7.49222795026412
4.30636838916689,-14.2891552708139
1.35326185449958,5.23091330173072
2.00392051180825,-11.8129611842635
0.0954972133040428,0.527121999078713
5.43100033421069,-23.4626499834196
0.556288777850568,1.97395261921373
0.180975914932787,0.871751581895272
0.788157681003213,3.50171941636876
2.9583972687833,-1.36860901286387
1.71880425419658,-3.88824609879075
0.266486745793372,2.02417722083674
0.909988904837519,4.77069265141382
4.45129801891744,-7.85557614792501
4.56068231072277,-5.07181976614008
2.75822104141116,-0.0853554941925455
3.86565302219242,-4.67635775570834
4.08883071038872,-18.034104802608
0.584347307682037,0.0754530461355936
4.68091285787523,-11.970410859139
0.298756669275463,0.57460054988775
3.95559314824641,-9.14860264726126
0.477771682664752,1.2842725901425
5.84714799793437,-14.5348198288404
1.97772230906412,-11.7651116573531
5.86098308907822,-15.9637035972484
4.30854752892628,-13.8612207752519
4.96861156309023,-16.4095584070523
3.22979083377868,-15.9893377954619
1.25722847599536,4.85311274642967
0.353710200637579,1.55338656208565
5.21072870213538,-7.06017766423859
0.707602174021304,3.77992630184386
5.0512422840111,-12.1103050656972
4.26172160217538,-17.8026169537531
2.5694679399021,-5.28331214725113
5.02811650978401,-12.9116344437759
4.03318078815937,-15.6558039094626
4.24865050474182,-16.6843046100736
3.76806528819725,-2.42704434772667
2.76292698550969,0.51432162554246
3.95616838568822,-10.5749821761006
4.03587242262438,-15.4371666032602
2.48127471283078,-7.45094077447787
5.23483388917521,-8.89128872328668
2.64620595658198,-1.72248734635717
3.31377569725737,-19.5300440971144
0.504413194488734,2.33752245327324
5.55225474061444,-19.2960175557374
0.32747074496001,1.8254431802572
4.09264343557879,-18.8955075346841
1.82777389604598,-5.77647605188415
2.25400725519285,-12.5989288025125
0.38542315363884,0.367120103575279
2.95800261106342,-2.21625970422609
2.79808453610167,1.85302122982849
0.61998506449163,2.30842984503172
5.03259529732168,-13.0141047771305
3.9810660998337,-12.6089478807345
2.04665975505486,-11.9183805769102
0.653948177117854,2.13321176171781
5.44341870909557,-23.220060690961
5.89092179853469,-19.1347559731209
3.52601510938257,-10.9219819279312
1.89118187176064,-8.22172077528052
2.62718629930168,-2.19870811117443
0.287074615247548,-0.112145347692551
5.69752368377522,-10.1951115650068
1.30010210908949,4.80056856144982
4.26160864345729,-16.545333119001
4.41641881735995,-5.73386775642188
5.274712680839,-10.0784864324469
2.88159499084577,-1.75765947705984
